target_distractor,response_time,condition,correctAnswer,
(white flower, Cat),0,6821966,2,True,
(white flower, spider),0,7603607,0,True,
(white flower, Bird),0,7976131,2,False,
(Bird, RattleSnake),0,5779638,1,True,
(MapleTree, RattleSnake),0,5884857,0,True,
(Dog, RattleSnake),0,7272854,1,True,
(Dog, Mushroom),0,8829803,3,False,
(Mushroom, spider),0,6776447,0,True,
(Cat, spider),0,8437386,1,True,
(Cat, Bee),0,8139515,1,True,
(MapleTree, Dog),0,7129745,2,True,
(Mushroom, Cat),0,7293053,2,True,
