target_distractor,response_time,condition,correctAnswer,
(Cat, Mushroom),1,115034,3,False,
(MapleTree, spider),0,9254632,0,True,
(Dog, spider),1,113611,1,True,
(Bird, Mushroom),0,7842236,3,False,
(MapleTree, Bee),1,996958,0,True,
(white flower, Bee),2,413789,0,True,
(MapleTree, Dog),0,8261833,2,False,
(Cat, MapleTree),1,57163,3,False,
(MapleTree, Dog),0,5166473,2,False,
(white flower, Bee),1,79603,0,True,
